EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryGap,DailyRateGap
RM552,39,36-45,0,Travel_Rarely,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,5k-10k,18767,9,No,15,3,3,1,12,3,1,8,3,3,6.0,404.0,-747.0
RM655,39,36-45,0,Travel_Rarely,Human Resources,2,3,Life Sciences,4,Female,42,2,2,Human Resources,4,Married,5k-10k,7790,8,No,11,3,3,2,13,2,3,5,4,0,4.0,-781.0,495.0
RM670,39,36-45,1,Travel_Rarely,Research & Development,6,3,Medical,4,Male,70,3,1,Laboratory Technician,1,Married,Upto 5k,4303,7,Yes,21,4,4,0,8,2,1,2,2,2,2.0,-289.0,289.5
RM706,39,36-45,0,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,5k-10k,2560,0,No,18,3,4,0,9,3,3,8,7,0,7.0,-1370.0,50.0
RM739,39,36-45,0,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Female,65,2,4,Manufacturing Director,4,Married,10k-15k,7060,1,No,16,3,3,1,21,3,3,21,6,11,8.0,-3628.5,-353.5
RM754,39,36-45,0,Travel_Frequently,Research & Development,22,3,Medical,4,Female,82,3,3,Manufacturing Director,1,Single,10k-15k,5083,1,Yes,13,3,3,0,21,2,3,21,6,2,8.0,587.0,129.0
RM814,39,36-45,1,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,10k-15k,13547,7,No,11,3,4,3,21,4,3,18,7,11,5.0,-4201.5,-616.5
RM817,39,36-45,0,Non-Travel,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,5k-10k,8770,9,No,15,3,3,0,9,2,2,5,4,0,3.0,1564.0,-313.5
RM938,39,36-45,0,Travel_Rarely,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,15k+,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2.0,752.5,-407.5
RM941,39,36-45,1,Travel_Rarely,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,Upto 5k,22154,0,No,13,3,1,0,6,2,3,5,2,0,3.0,1211.0,-472.5
RM950,39,36-45,0,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,Upto 5k,13352,0,No,11,3,1,0,9,6,3,8,7,1,7.0,-684.0,-228.5
RM987,39,36-45,0,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,5k-10k,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4.0,697.0,722.5
RM993,39,36-45,0,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10k-15k,3449,3,No,21,4,2,1,13,2,3,6,4,0,5.0,627.0,669.0
RM1033,39,36-45,1,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,Upto 5k,17181,2,Yes,23,4,2,0,11,2,4,1,0,0,0.0,953.0,-240.5
RM1080,39,36-45,0,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,32,3,3,Manufacturing Director,2,Single,5k-10k,9150,4,No,18,3,4,0,9,3,3,2,0,2,2.0,-1917.0,273.0
RM1125,39,36-45,0,Travel_Rarely,Sales,6,3,Medical,4,Male,38,4,3,Sales Executive,3,Married,5k-10k,4658,2,No,11,3,1,1,11,3,3,7,6,7,6.0,-1013.0,609.0
RM1149,39,36-45,0,Travel_Rarely,Research & Development,10,5,Medical,2,Male,76,3,2,Manufacturing Director,1,Married,5k-10k,3835,2,No,13,3,4,3,10,3,3,7,7,7,7.0,159.0,634.5
RM1156,39,36-45,0,Travel_Rarely,Research & Development,3,2,Medical,3,Male,76,2,2,Laboratory Technician,3,Divorced,Upto 5k,10302,0,No,15,3,4,1,11,3,3,10,8,0,7.0,-2149.0,-582.5
RM1160,39,36-45,0,Travel_Frequently,Research & Development,4,3,Medical,1,Female,81,3,2,Manufacturing Director,3,Single,5k-10k,3140,0,No,13,3,4,0,10,2,1,9,2,3,8.0,-176.0,-41.5
RM1176,39,36-45,0,Travel_Rarely,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5k-10k,7693,4,No,21,4,3,0,7,3,3,5,4,1,0.0,77.0,-260.5
RM1241,39,36-45,0,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,5k-10k,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8.0,1254.0,39.5
RM1285,39,36-45,0,Travel_Rarely,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,10k-15k,7914,7,No,21,4,3,0,9,3,3,4,3,2,2.0,3171.0,437.0
RM1293,39,36-45,0,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,Upto 5k,19188,2,No,18,3,4,1,7,6,3,2,1,2,2.0,-1296.0,-9.5
RM1336,39,36-45,0,Travel_Rarely,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,Upto 5k,5141,8,No,14,3,2,3,7,2,3,2,2,2,2.0,-1316.0,82.5
RM1367,39,36-45,0,Non-Travel,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5k-10k,3987,6,No,19,3,3,1,10,1,3,3,2,1,2.0,313.0,475.5
RM1373,39,36-45,0,Travel_Rarely,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5k-10k,12315,1,No,25,4,4,1,10,3,3,10,0,7,9.0,-67.0,114.5
RM1404,39,36-45,0,Travel_Rarely,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,10k-15k,25098,0,No,12,3,1,0,21,3,3,20,8,11,10.0,-2358.5,-583.0
RM1430,39,36-45,0,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,Upto 5k,5340,7,No,13,3,1,0,18,2,3,7,7,1,7.0,-1110.0,-636.5
RM1438,39,36-45,0,Non-Travel,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,15k+,15302,2,No,13,3,3,0,21,3,2,6,0,1,3.0,194.0,-718.0
RM1463,39,36-45,0,Travel_Rarely,Sales,24,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,10k-15k,8828,0,No,11,3,1,1,21,2,2,20,9,9,6.0,-3668.5,20.0
RM1467,39,36-45,0,Travel_Rarely,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,5k-10k,21457,4,No,15,3,1,1,9,5,3,7,7,1,7.0,-302.0,-203.0
RM1467,39,36-45,0,Travel_Rarely,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,5k-10k,21457,4,No,15,3,1,1,9,5,3,7,7,1,1.0,-302.0,-203.0
RM091,40,36-45,0,Travel_Frequently,Research & Development,1,4,Life Sciences,3,Male,78,2,4,Healthcare Representative,2,Married,10k-15k,14115,1,No,22,4,4,1,22,3,2,22,3,11,11.0,-2867.5,-289.5
RM151,40,36-45,0,Travel_Frequently,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5k-10k,8504,1,No,11,3,1,1,20,2,3,20,7,2,13.0,387.0,642.5
RM159,40,36-45,0,Travel_Rarely,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10k-15k,8552,7,No,11,3,1,1,15,2,2,12,11,2,11.0,1605.0,-223.0
RM187,40,36-45,0,Travel_Rarely,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,15k+,6499,1,No,14,3,2,1,21,2,3,20,8,9,9.0,-204.0,166.0
RM204,40,36-45,0,Travel_Rarely,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,Upto 5k,16523,8,Yes,15,3,3,1,15,2,4,7,2,3,7.0,-2477.0,152.5
RM209,40,36-45,0,Non-Travel,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,Upto 5k,14242,9,No,14,3,4,1,5,5,1,3,2,0,3.0,-342.0,398.5
RM244,40,36-45,0,Travel_Rarely,Research & Development,24,2,Technical Degree,1,Male,62,3,2,Research Scientist,4,Divorced,Upto 5k,24447,1,No,17,3,1,2,9,3,3,9,8,4,7.0,-1899.0,547.5
RM258,40,36-45,0,Travel_Rarely,Research & Development,2,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,15k+,5949,0,No,19,3,4,1,22,5,3,21,7,3,3.0,199.0,593.0
RM336,40,36-45,0,Travel_Rarely,Sales,1,2,Medical,2,Male,57,1,2,Sales Executive,4,Married,5k-10k,13273,2,Yes,22,4,3,3,6,2,2,4,3,0,2.0,2034.0,348.5
RM362,40,36-45,0,Travel_Rarely,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,Upto 5k,22495,3,Yes,13,3,3,1,10,3,3,7,7,1,3.0,-480.0,338.5
RM369,40,36-45,1,Travel_Rarely,Sales,22,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,5k-10k,6110,2,Yes,12,3,1,2,8,6,3,6,4,1,0.0,957.0,-200.5
RM388,40,36-45,0,Travel_Rarely,Sales,2,2,Marketing,4,Female,46,3,2,Sales Executive,2,Divorced,5k-10k,22553,7,No,12,3,3,2,8,5,3,5,4,1,3.0,292.0,-16.5
RM392,40,36-45,0,Travel_Rarely,Research & Development,2,3,Medical,2,Female,78,2,2,Laboratory Technician,3,Married,Upto 5k,13436,6,No,22,4,2,1,20,3,3,1,0,0,0.0,-1770.0,-197.5
RM418,40,36-45,0,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,79,3,5,Manager,3,Married,15k+,13022,0,No,14,3,4,0,21,2,3,20,15,1,12.0,-1027.0,713.0
RM449,40,36-45,0,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,10k-15k,20364,7,No,15,3,3,0,22,3,3,20,6,5,13.0,-3133.5,-517.5
RM459,40,36-45,0,Non-Travel,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10k-15k,11373,3,No,15,3,3,1,20,2,3,1,0,0,1.0,1682.0,241.0
RM534,40,36-45,0,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10k-15k,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12.0,1225.0,-273.0
RM554,40,36-45,0,Travel_Rarely,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,Upto 5k,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3.0,-351.0,-28.5
RM583,40,36-45,0,Travel_Frequently,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,Upto 5k,9931,1,No,24,4,4,1,8,2,3,8,7,3,7.0,-974.0,38.5
RM602,40,36-45,0,Travel_Frequently,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,5k-10k,11983,6,No,14,3,4,0,10,6,3,1,0,0,0.0,-124.0,-32.5
RM685,40,36-45,0,Travel_Rarely,Sales,10,4,Marketing,1,Male,67,2,3,Sales Executive,2,Divorced,5k-10k,20652,2,No,12,3,2,1,11,2,2,1,0,0,0.0,455.0,-195.0
RM692,40,36-45,0,Travel_Frequently,Research & Development,9,4,Medical,4,Male,35,3,1,Research Scientist,2,Divorced,Upto 5k,25063,8,Yes,14,3,4,1,3,2,3,1,1,0,0.0,924.0,636.5
RM707,40,36-45,1,Non-Travel,Sales,24,3,Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,10k-15k,17071,4,Yes,16,3,4,0,22,2,2,1,0,0,0.0,-2505.5,777.0
RM769,40,36-45,0,Travel_Rarely,Sales,26,3,Marketing,3,Male,74,3,2,Sales Executive,1,Married,5k-10k,22217,1,No,14,3,2,1,8,3,2,7,7,7,5.0,2973.0,-475.5
RM786,40,36-45,0,Travel_Rarely,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10k-15k,26542,4,No,20,4,4,1,14,6,3,11,10,11,1.0,29.0,676.0
RM815,40,36-45,0,Travel_Rarely,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,15k+,17544,1,No,14,3,1,0,21,2,4,20,7,4,9.0,389.0,485.0
RM838,40,36-45,0,Travel_Frequently,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,10k-15k,13782,9,No,17,3,3,0,20,3,2,18,7,2,13.0,3206.0,-223.0
RM846,40,36-45,0,Travel_Frequently,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,Upto 5k,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0.0,-796.0,149.5
RM867,40,36-45,0,Travel_Frequently,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,Upto 5k,25440,5,No,12,3,4,3,5,2,3,0,0,0,0.0,-1096.0,408.5
RM885,40,36-45,0,Travel_Rarely,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,5k-10k,11591,7,No,12,3,2,1,7,2,4,5,1,1,3.0,1429.0,-668.5
RM947,40,36-45,1,Travel_Rarely,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,5k-10k,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0.0,-156.0,-554.0
RM958,40,36-45,0,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,Upto 5k,8532,9,No,16,3,2,1,6,0,3,4,2,0,0.0,851.0,-374.5
RM960,40,36-45,0,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,Upto 5k,22455,1,No,13,3,3,0,9,4,3,9,8,8,8.0,-557.0,-229.5
RM968,40,36-45,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,Upto 5k,6762,3,No,22,4,3,1,7,3,3,4,2,0,3.0,-306.0,-503.5
RM979,40,36-45,0,Travel_Rarely,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,5k-10k,13888,5,No,20,4,2,3,15,0,3,12,11,11,8.0,1159.0,449.5
RM1030,40,36-45,0,Non-Travel,Research & Development,9,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,Upto 5k,23099,3,No,11,3,3,2,11,2,4,8,7,0,7.0,-1243.0,-89.5
RM1041,40,36-45,0,Non-Travel,Research & Development,8,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,10k-15k,25178,2,No,11,3,3,1,16,5,3,9,8,4,8.0,3464.0,-598.0
RM1046,40,36-45,0,Travel_Rarely,Research & Development,2,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,Upto 5k,8045,2,No,14,3,3,1,8,3,4,3,1,1,2.0,-348.0,63.5
RM1084,40,36-45,1,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,86,3,1,Laboratory Technician,1,Single,Upto 5k,21831,3,No,14,3,2,0,15,3,1,5,4,1,0.0,-675.0,-156.5
RM1095,40,36-45,0,Travel_Rarely,Sales,9,2,Medical,1,Male,47,3,2,Sales Executive,1,Married,5k-10k,19345,0,No,12,3,4,0,9,5,4,8,4,7,1.0,50.0,566.5
RM1097,40,36-45,0,Travel_Rarely,Human Resources,6,2,Medical,3,Male,38,3,4,Manager,4,Single,15k+,17381,1,Yes,21,4,4,0,21,2,3,21,7,7,7.0,-181.0,64.0
RM1099,40,36-45,0,Non-Travel,Research & Development,8,2,Life Sciences,4,Male,72,3,2,Healthcare Representative,4,Divorced,Upto 5k,8841,3,Yes,18,3,3,0,8,2,3,2,2,2,2.0,-1149.0,389.5
RM1133,40,36-45,0,Travel_Rarely,Sales,14,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,Upto 5k,11262,1,No,15,3,3,1,5,2,3,5,4,1,2.0,-784.0,-657.5
RM1157,40,36-45,0,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10k-15k,25800,1,No,13,3,4,2,18,2,3,18,15,14,12.0,142.0,68.0
RM1165,40,36-45,0,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,5k-10k,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3.0,-2348.0,-368.0
RM1172,40,36-45,1,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,Upto 5k,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3.0,-527.0,496.5
RM1230,40,36-45,0,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,5k-10k,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0.0,1298.0,-383.5
RM1243,40,36-45,0,Travel_Rarely,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,15k+,4349,1,No,14,3,2,0,21,3,2,21,8,12,8.0,765.0,-74.0
RM1287,40,36-45,0,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,Upto 5k,25605,4,No,17,3,4,1,7,5,2,4,3,0,2.0,684.0,-216.5
RM1300,40,36-45,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,5k-10k,9060,4,No,17,3,4,1,12,3,3,5,3,0,3.0,1295.0,441.5
RM1305,40,36-45,0,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,Upto 5k,10748,2,No,12,3,2,1,15,3,3,7,4,7,7.0,-770.0,-2.5
RM1349,40,36-45,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,15k+,18991,2,No,11,3,1,1,22,3,3,19,7,11,16.0,452.5,317.5
RM1410,40,36-45,0,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,5k-10k,26849,1,No,11,3,1,1,10,2,4,10,9,9,4.0,1105.0,-60.5
RM1411,40,36-45,0,Travel_Rarely,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5k-10k,4258,3,No,14,3,3,1,15,4,3,11,8,5,10.0,254.0,-331.5
RM1428,40,36-45,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,Upto 5k,4060,8,No,19,3,3,2,8,3,2,1,0,0,0.0,-287.0,-289.5
RM1456,40,36-45,0,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,Upto 5k,2725,2,No,14,3,4,0,8,2,3,2,2,2,2.0,116.0,489.5
RM1458,40,36-45,0,Travel_Rarely,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,Upto 5k,12549,2,No,14,3,2,3,20,2,3,5,3,0,2.0,-692.0,361.5
RM001,41,36-45,1,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,94,3,2,Sales Executive,4,Single,5k-10k,19479,8,Yes,11,3,1,0,8,0,1,6,4,0,5.0,570.0,326.5
RM046,41,36-45,1,Travel_Rarely,Research & Development,12,3,Technical Degree,2,Female,49,3,5,Research Director,3,Married,15k+,16280,1,No,12,3,4,0,23,0,3,22,15,15,8.0,308.0,537.0
RM134,41,36-45,0,Travel_Rarely,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,5k-10k,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7.0,-1061.0,-51.0
RM148,41,36-45,0,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,15k+,12888,4,No,13,3,2,1,21,2,2,7,6,7,7.0,810.5,37.5
RM149,41,36-45,0,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,Upto 5k,6961,2,No,21,4,4,1,7,2,3,5,0,1,4.0,-455.0,100.5
RM167,41,36-45,0,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,Upto 5k,4609,4,No,12,3,1,1,13,2,3,9,8,1,8.0,-242.0,-367.5
RM183,41,36-45,1,Travel_Rarely,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,Upto 5k,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2.0,568.0,610.0
RM216,41,36-45,0,Travel_Rarely,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,10k-15k,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,0.0,4341.0,43.0
RM243,41,36-45,0,Travel_Rarely,Research & Development,19,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,Upto 5k,19877,2,No,16,3,1,2,17,2,2,1,0,0,0.0,-2146.0,658.5
RM301,41,36-45,0,Travel_Rarely,Sales,2,4,Life Sciences,4,Male,88,3,4,Manager,2,Single,15k+,15896,1,No,19,3,2,0,22,2,3,22,10,0,4.0,315.5,-368.0
RM347,41,36-45,0,Travel_Rarely,Research & Development,6,3,Medical,4,Male,95,2,2,Manufacturing Director,2,Single,5k-10k,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2.0,814.0,-269.5
RM367,41,36-45,1,Travel_Frequently,Sales,4,3,Marketing,1,Male,56,3,2,Sales Executive,2,Single,5k-10k,9558,1,No,18,3,3,0,8,5,3,8,7,7,7.0,3932.0,-632.5
RM404,41,36-45,0,Travel_Rarely,Sales,1,3,Marketing,2,Male,49,4,3,Sales Executive,1,Married,5k-10k,19566,1,No,16,3,3,1,10,2,3,10,7,0,3.0,-858.0,-208.0
RM447,41,36-45,0,Non-Travel,Sales,10,2,Life Sciences,4,Male,56,3,2,Sales Executive,4,Single,5k-10k,13430,7,No,14,3,4,0,16,3,3,14,3,1,10.0,807.0,-508.5
RM460,41,36-45,0,Non-Travel,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,5k-10k,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7.0,1593.0,-243.5
RM467,41,36-45,0,Travel_Rarely,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,15k+,5626,7,No,16,3,2,1,22,2,3,18,16,11,8.0,895.5,574.0
RM536,41,36-45,0,Travel_Rarely,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,15k+,8861,3,No,15,3,2,3,23,2,2,21,6,12,6.0,-48.0,0.0
RM539,41,36-45,0,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,15k+,19562,1,No,12,3,2,1,22,3,3,22,7,2,10.0,0.0,-113.0
RM668,41,36-45,1,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Female,57,1,1,Laboratory Technician,4,Divorced,Upto 5k,17725,4,Yes,13,3,3,1,10,1,2,7,7,1,0.0,85.0,252.5
RM687,41,36-45,0,Travel_Rarely,Research & Development,6,3,Medical,4,Male,59,3,1,Laboratory Technician,1,Single,Upto 5k,3119,2,Yes,13,3,3,0,20,3,3,18,13,2,17.0,2028.0,-569.5
RM717,41,36-45,0,Travel_Frequently,Research & Development,9,3,Medical,1,Male,64,3,5,Research Director,3,Divorced,15k+,3735,2,No,17,3,2,1,21,2,4,18,16,0,11.0,182.0,17.0
RM738,41,36-45,0,Travel_Rarely,Research & Development,7,2,Medical,4,Female,42,3,2,Manufacturing Director,3,Single,5k-10k,23371,6,No,14,3,2,0,8,6,3,2,2,2,1.0,-215.0,-203.5
RM747,41,36-45,0,Non-Travel,Research & Development,7,1,Life Sciences,2,Female,55,1,5,Research Director,3,Divorced,15k+,20284,1,No,22,4,2,2,21,3,3,21,16,5,10.0,736.0,-576.0
RM784,41,36-45,0,Travel_Rarely,Research & Development,7,2,Technical Degree,2,Female,43,4,1,Research Scientist,3,Married,Upto 5k,18863,1,No,13,3,3,0,10,3,3,10,6,0,8.0,683.0,-323.5
RM831,41,36-45,0,Travel_Rarely,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,Upto 5k,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0.0,2073.0,-665.5
RM865,41,36-45,1,Non-Travel,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,Upto 5k,20293,6,No,17,3,1,1,5,2,1,1,0,0,0.0,-586.0,73.5
RM952,41,36-45,0,Non-Travel,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,5k-10k,22074,1,No,13,3,1,0,19,4,3,19,2,11,9.0,728.0,-519.5
RM961,41,36-45,0,Travel_Frequently,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,Upto 5k,4297,0,No,17,3,4,1,10,2,3,9,3,1,7.0,-1320.0,242.5
RM989,41,36-45,0,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5k-10k,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3.0,249.0,447.5
RM1029,41,36-45,0,Travel_Rarely,Research & Development,5,5,Medical,2,Male,90,4,1,Research Scientist,3,Married,Upto 5k,5561,2,Yes,12,3,1,0,7,5,2,4,2,0,3.0,-566.0,450.5
RM1197,41,36-45,0,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,5k-10k,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2.0,-2168.0,353.0
RM1219,41,36-45,0,Travel_Rarely,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,5k-10k,15869,1,No,12,3,2,0,10,3,3,10,8,8,7.0,-9.0,65.0
RM1229,41,36-45,0,Non-Travel,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,5k-10k,20794,6,No,19,3,2,1,10,4,3,3,2,1,2.0,445.0,-336.0
RM1267,41,36-45,0,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,Upto 5k,20520,1,No,20,4,2,2,5,2,3,5,3,0,4.0,-404.0,-284.5
RM1295,41,36-45,0,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,5k-10k,15530,3,No,12,3,1,0,11,3,1,3,2,1,2.0,1652.0,-305.5
RM1296,41,36-45,0,Travel_Rarely,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10k-15k,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5.0,1197.0,-57.0
RM1357,41,36-45,0,Travel_Rarely,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,Upto 5k,26841,5,No,21,4,3,1,14,3,3,5,4,1,4.0,-1030.0,-438.5
RM1421,41,36-45,0,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,Upto 5k,21412,3,No,22,4,1,1,12,3,3,5,3,1,0.0,89.0,-190.5
RM1446,41,36-45,0,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,10k-15k,5640,0,No,23,4,3,1,21,3,3,20,7,0,10.0,-2800.5,-237.5
